symbol_id,seal_id,symbol_index,cluster_id
page750_L-191_A_c0_sym_002,page750_L-191_A_c0,2,29
page752_L-203_A_c0_sym_001,page752_L-203_A_c0,1,37
page752_L-203_A_c0_sym_002,page752_L-203_A_c0,2,26
page752_L-203_A_c0_sym_003,page752_L-203_A_c0,3,20
page753_L-204_A_c0_sym_001,page753_L-204_A_c0,1,1
page753_L-205_A_c0_sym_001,page753_L-205_A_c0,1,1
page755_L-210_A_c0_sym_001,page755_L-210_A_c0,1,18
page755_L-210_A_c0_sym_002,page755_L-210_A_c0,2,30
page755_L-210_A_c0_sym_003,page755_L-210_A_c0,3,30
page755_L-210_A_c0_sym_004,page755_L-210_A_c0,4,10
page755_L-210_A_c0_sym_005,page755_L-210_A_c0,5,37
page755_L-210_A_c0_sym_006,page755_L-210_A_c0,6,18
page755_L-210_A_c0_sym_007,page755_L-210_A_c0,7,7
page755_L-210_A_c0_sym_008,page755_L-210_A_c0,8,7
page755_L-210_A_c0_sym_009,page755_L-210_A_c0,9,5
page755_L-212_c0_sym_001,page755_L-212_c0,1,18
page755_L-212_c0_sym_002,page755_L-212_c0,2,30
page755_L-212_c0_sym_003,page755_L-212_c0,3,30
page755_L-212_c0_sym_004,page755_L-212_c0,4,10
page755_L-212_c0_sym_005,page755_L-212_c0,5,37
page755_L-212_c0_sym_006,page755_L-212_c0,6,18
page755_L-212_c0_sym_007,page755_L-212_c0,7,7
page755_L-212_c0_sym_008,page755_L-212_c0,8,7
page755_L-212_c0_sym_009,page755_L-212_c0,9,5
page758_E-2_c0_sym_001,page758_E-2_c0,1,3
page758_L-228_A_c1_sym_001,page758_L-228_A_c1,1,25
page759_L-231_A_c0_sym_001,page759_L-231_A_c0,1,35
page759_L-237_A_c0_sym_001,page759_L-237_A_c0,1,35
page759_L-240_c0_sym_001,page759_L-240_c0,1,35
page759_L-242_A_c0_sym_001,page759_L-242_A_c0,1,35
page759_L-244_A_c1_sym_001,page759_L-244_A_c1,1,15
page760_L-253_A_c2_sym_001,page760_L-253_A_c2,1,37
page761_L-244_A_c0_sym_001,page761_L-244_A_c0,1,15
page761_L-263_A_c0_sym_001,page761_L-263_A_c0,1,15
page761_L-266_A_bis_c1_sym_001,page761_L-266_A_bis_c1,1,15
page761_L-266_A_c0_sym_001,page761_L-266_A_c0,1,15
page762_L-273_c0_sym_001,page762_L-273_c0,1,28
page762_L-274_A_bis_c1_sym_001,page762_L-274_A_bis_c1,1,35
page762_L-276_A_c0_sym_001,page762_L-276_A_c0,1,35
page763_L-277_A_c0_sym_001,page763_L-277_A_c0,1,35
page765_K-1_a_c1_sym_001,page765_K-1_a_c1,1,17
page765_K-1_a_c1_sym_002,page765_K-1_a_c1,2,12
page767_K-5_a_c0_sym_001,page767_K-5_a_c0,1,3
page767_K-5_a_c0_sym_002,page767_K-5_a_c0,2,35
page767_K-6_a_c1_sym_001,page767_K-6_a_c1,1,35
page767_K-6_B_c0_sym_001,page767_K-6_B_c0,1,3
page767_K-6_C_c0_sym_001,page767_K-6_C_c0,1,3
page767_K-7_A_c0_sym_001,page767_K-7_A_c0,1,3
page767_K-7_A_c0_sym_002,page767_K-7_A_c0,2,35
page767_K-8_A_c1_sym_001,page767_K-8_A_c1,1,35
page767_K-9_A_c2_sym_001,page767_K-9_A_c2,1,35
page768_K-10_A_c0_sym_001,page768_K-10_A_c0,1,3
page768_K-11_A_c1_sym_001,page768_K-11_A_c1,1,3
page768_K-12_a_c1_sym_001,page768_K-12_a_c1,1,10
page768_K-12_a_c1_sym_002,page768_K-12_a_c1,2,15
page768_K-12_a_c1_sym_003,page768_K-12_a_c1,3,15
page768_K-12_a_c1_sym_004,page768_K-12_a_c1,4,15
page768_K-12_a_c1_sym_005,page768_K-12_a_c1,5,2
page768_K-12_a_c1_sym_006,page768_K-12_a_c1,6,15
page768_K-12_a_c1_sym_007,page768_K-12_a_c1,7,16
page768_K-12_a_c1_sym_008,page768_K-12_a_c1,8,29
page768_K-13_A_c0_sym_001,page768_K-13_A_c0,1,3
page768_K-14_A_c1_sym_001,page768_K-14_A_c1,1,3
page768_K-15_a_c0_sym_001,page768_K-15_a_c0,1,28
page768_K-15_a_c0_sym_002,page768_K-15_a_c0,2,23
page768_K-15_a_c0_sym_003,page768_K-15_a_c0,3,18
page768_K-15_a_c0_sym_004,page768_K-15_a_c0,4,18
page768_K-15_a_c0_sym_005,page768_K-15_a_c0,5,3
page768_K-15_a_c0_sym_006,page768_K-15_a_c0,6,10
page768_K-15_a_c0_sym_007,page768_K-15_a_c0,7,18
page768_K-15_a_c0_sym_008,page768_K-15_a_c0,8,27
page768_K-15_a_c0_sym_009,page768_K-15_a_c0,9,18
page768_K-15_a_c0_sym_010,page768_K-15_a_c0,10,18
page768_K-15_a_c0_sym_011,page768_K-15_a_c0,11,23
page768_K-15_a_c0_sym_012,page768_K-15_a_c0,12,35
page768_K-15_a_c0_sym_013,page768_K-15_a_c0,13,18
page768_K-15_a_c0_sym_014,page768_K-15_a_c0,14,35
page768_K-15_a_c0_sym_015,page768_K-15_a_c0,15,35
page768_K-15_a_c0_sym_016,page768_K-15_a_c0,16,15
page768_K-15_a_c0_sym_017,page768_K-15_a_c0,17,0
page768_K-15_a_c0_sym_018,page768_K-15_a_c0,18,23
page768_K-15_a_c0_sym_019,page768_K-15_a_c0,19,15
page768_K-15_a_c0_sym_020,page768_K-15_a_c0,20,23
page768_K-15_a_c0_sym_021,page768_K-15_a_c0,21,23
page768_K-15_a_c0_sym_022,page768_K-15_a_c0,22,35
page768_K-15_a_c0_sym_023,page768_K-15_a_c0,23,18
page768_K-15_a_c0_sym_024,page768_K-15_a_c0,24,35
page768_K-15_a_c0_sym_025,page768_K-15_a_c0,25,18
page768_K-15_a_c0_sym_026,page768_K-15_a_c0,26,8
page768_K-15_a_c0_sym_027,page768_K-15_a_c0,27,23
page768_K-15_a_c0_sym_028,page768_K-15_a_c0,28,3
page768_K-15_a_c0_sym_029,page768_K-15_a_c0,29,35
page768_K-15_a_c0_sym_030,page768_K-15_a_c0,30,23
page768_K-15_a_c0_sym_031,page768_K-15_a_c0,31,35
page768_K-15_a_c0_sym_032,page768_K-15_a_c0,32,18
page769_K-16_A_c0_sym_001,page769_K-16_A_c0,1,15
page769_K-16_A_c0_sym_002,page769_K-16_A_c0,2,1
page769_K-16_A_c0_sym_003,page769_K-16_A_c0,3,38
page770_K-22_A_c0_sym_001,page770_K-22_A_c0,1,9
page770_K-23_A_c0_sym_001,page770_K-23_A_c0,1,10
page770_K-23_A_c0_sym_002,page770_K-23_A_c0,2,3
page770_K-25_a_c0_sym_001,page770_K-25_a_c0,1,1
page770_K-25_a_c0_sym_002,page770_K-25_a_c0,2,15
page770_K-25_a_c0_sym_003,page770_K-25_a_c0,3,15
page770_K-25_a_c0_sym_004,page770_K-25_a_c0,4,29
page770_K-25_a_c0_sym_005,page770_K-25_a_c0,5,0
page770_K-25_a_c0_sym_006,page770_K-25_a_c0,6,35
page770_K-25_a_c0_sym_007,page770_K-25_a_c0,7,23
page770_K-25_a_c0_sym_008,page770_K-25_a_c0,8,23
page770_K-25_a_c0_sym_009,page770_K-25_a_c0,9,10
page770_K-25_a_c0_sym_010,page770_K-25_a_c0,10,23
page770_K-26_A_c0_sym_001,page770_K-26_A_c0,1,10
page770_K-26_A_c0_sym_002,page770_K-26_A_c0,2,3
page771_K-31_A_c0_sym_001,page771_K-31_A_c0,1,9
page771_K-31_a_c1_sym_001,page771_K-31_a_c1,1,1
page771_K-31_a_c1_sym_002,page771_K-31_a_c1,2,3
page771_K-31_B_c3_sym_001,page771_K-31_B_c3,1,28
page771_K-31_F_c2_sym_001,page771_K-31_F_c2,1,1
page771_K-31_F_c2_sym_002,page771_K-31_F_c2,2,3
page771_K-32_c0_sym_001,page771_K-32_c0,1,18
page771_K-32_c0_sym_002,page771_K-32_c0,2,15
page771_K-34_a_c0_sym_001,page771_K-34_a_c0,1,16
page771_K-34_a_c0_sym_002,page771_K-34_a_c0,2,16
page771_K-34_a_c0_sym_003,page771_K-34_a_c0,3,15
page772_K-35_A_c0_sym_001,page772_K-35_A_c0,1,15
page772_K-37_A_c0_sym_001,page772_K-37_A_c0,1,15
page772_K-39_A_c0_sym_001,page772_K-39_A_c0,1,15
page772_K-39_B_c1_sym_001,page772_K-39_B_c1,1,15
page772_K-39_C_c0_sym_001,page772_K-39_C_c0,1,15
page773_K-45_A_c0_sym_001,page773_K-45_A_c0,1,15
page773_K-46_A_c0_sym_001,page773_K-46_A_c0,1,15
page774_K-49_A_c0_sym_001,page774_K-49_A_c0,1,18
page774_K-50_a_c0_sym_001,page774_K-50_a_c0,1,18
page774_K-50_B_c1_sym_001,page774_K-50_B_c1,1,18
page774_K-50_C_c0_sym_001,page774_K-50_C_c0,1,18
page774_K-51_A_c0_sym_001,page774_K-51_A_c0,1,18
page774_K-51_a_c1_sym_001,page774_K-51_a_c1,1,18
page775_K-52_A_bis_c1_sym_001,page775_K-52_A_bis_c1,1,28
page775_K-54_B_c1_sym_001,page775_K-54_B_c1,1,27
page775_K-54_B_c1_sym_002,page775_K-54_B_c1,2,29
page775_K-55_B_c3_sym_001,page775_K-55_B_c3,1,3
page776_K-58_D_c1_sym_001,page776_K-58_D_c1,1,2
page777_K-60_E_c0_sym_001,page777_K-60_E_c0,1,35
page777_K-60_E_c0_sym_002,page777_K-60_E_c0,2,27
page777_K-60_E_c0_sym_003,page777_K-60_E_c0,3,18
page777_K-60_E_c0_sym_004,page777_K-60_E_c0,4,0
page777_K-61_a_c1_sym_001,page777_K-61_a_c1,1,35
page777_K-61_a_c1_sym_002,page777_K-61_a_c1,2,27
page777_K-61_a_c1_sym_003,page777_K-61_a_c1,3,18
page777_K-61_a_c1_sym_004,page777_K-61_a_c1,4,0
page777_K-61_B_c2_sym_001,page777_K-61_B_c2,1,35
page777_K-61_B_c2_sym_002,page777_K-61_B_c2,2,27
page777_K-61_B_c2_sym_003,page777_K-61_B_c2,3,18
page777_K-61_B_c2_sym_004,page777_K-61_B_c2,4,0
page777_K-62_A_c0_sym_001,page777_K-62_A_c0,1,8
page777_K-62_A_c0_sym_002,page777_K-62_A_c0,2,29
page777_K-62_A_c0_sym_003,page777_K-62_A_c0,3,29
page777_K-62_A_c0_sym_004,page777_K-62_A_c0,4,37
page777_K-62_C_c0_sym_001,page777_K-62_C_c0,1,8
page777_K-62_C_c0_sym_002,page777_K-62_C_c0,2,29
page777_K-62_C_c0_sym_003,page777_K-62_C_c0,3,29
page777_K-62_C_c0_sym_004,page777_K-62_C_c0,4,37
page777_K-62_n_c1_sym_001,page777_K-62_n_c1,1,35
page777_K-62_n_c1_sym_002,page777_K-62_n_c1,2,27
page777_K-62_n_c1_sym_003,page777_K-62_n_c1,3,18
page777_K-62_n_c1_sym_004,page777_K-62_n_c1,4,0
page777_K-63_C_c0_sym_001,page777_K-63_C_c0,1,1
page778_K-65_A_c2_sym_001,page778_K-65_A_c2,1,16
page778_K-65_A_c2_sym_002,page778_K-65_A_c2,2,2
page778_K-65_A_c2_sym_003,page778_K-65_A_c2,3,18
page778_K-65_A_c3_sym_001,page778_K-65_A_c3,1,16
page778_K-65_A_c3_sym_002,page778_K-65_A_c3,2,2
page778_K-65_A_c3_sym_003,page778_K-65_A_c3,3,18
page779_K-66_A_c0_sym_001,page779_K-66_A_c0,1,22
page779_K-66_A_c0_sym_002,page779_K-66_A_c0,2,27
page779_K-66_A_c0_sym_003,page779_K-66_A_c0,3,23
page779_K-66_A_c0_sym_004,page779_K-66_A_c0,4,16
page779_K-66_A_c0_sym_005,page779_K-66_A_c0,5,18
page779_K-66_A_c0_sym_006,page779_K-66_A_c0,6,22
page779_K-66_A_c0_sym_007,page779_K-66_A_c0,7,22
page779_K-66_A_c0_sym_008,page779_K-66_A_c0,8,35
page779_K-66_A_c0_sym_009,page779_K-66_A_c0,9,35
page779_K-66_A_c0_sym_010,page779_K-66_A_c0,10,24
page779_K-66_A_c0_sym_011,page779_K-66_A_c0,11,5
page779_K-66_A_c0_sym_012,page779_K-66_A_c0,12,5
page779_K-66_A_c0_sym_013,page779_K-66_A_c0,13,5
page779_K-66_A_c0_sym_014,page779_K-66_A_c0,14,12
page779_K-66_A_c0_sym_015,page779_K-66_A_c0,15,20
page779_K-66_A_c0_sym_016,page779_K-66_A_c0,16,5
page779_K-66_A_c0_sym_017,page779_K-66_A_c0,17,20
page779_K-67_A_c0_sym_001,page779_K-67_A_c0,1,22
page779_K-67_A_c0_sym_002,page779_K-67_A_c0,2,27
page779_K-67_A_c0_sym_003,page779_K-67_A_c0,3,23
page779_K-67_A_c0_sym_004,page779_K-67_A_c0,4,16
page779_K-67_A_c0_sym_005,page779_K-67_A_c0,5,18
page779_K-67_A_c0_sym_006,page779_K-67_A_c0,6,22
page779_K-67_A_c0_sym_007,page779_K-67_A_c0,7,22
page779_K-67_A_c0_sym_008,page779_K-67_A_c0,8,35
page779_K-67_A_c0_sym_009,page779_K-67_A_c0,9,35
page779_K-67_A_c0_sym_010,page779_K-67_A_c0,10,24
page779_K-67_A_c0_sym_011,page779_K-67_A_c0,11,5
page779_K-67_A_c0_sym_012,page779_K-67_A_c0,12,5
page779_K-67_A_c0_sym_013,page779_K-67_A_c0,13,5
page779_K-67_A_c0_sym_014,page779_K-67_A_c0,14,12
page779_K-67_A_c0_sym_015,page779_K-67_A_c0,15,20
page779_K-67_A_c0_sym_016,page779_K-67_A_c0,16,5
page779_K-67_A_c0_sym_017,page779_K-67_A_c0,17,20
page779_K-67_B_c0_sym_001,page779_K-67_B_c0,1,22
page779_K-67_B_c0_sym_002,page779_K-67_B_c0,2,27
page779_K-67_B_c0_sym_003,page779_K-67_B_c0,3,23
page779_K-67_B_c0_sym_004,page779_K-67_B_c0,4,16
page779_K-67_B_c0_sym_005,page779_K-67_B_c0,5,18
page779_K-67_B_c0_sym_006,page779_K-67_B_c0,6,22
page779_K-67_B_c0_sym_007,page779_K-67_B_c0,7,22
page779_K-67_B_c0_sym_008,page779_K-67_B_c0,8,35
page779_K-67_B_c0_sym_009,page779_K-67_B_c0,9,35
page779_K-67_B_c0_sym_010,page779_K-67_B_c0,10,24
page779_K-67_B_c0_sym_011,page779_K-67_B_c0,11,5
page779_K-67_B_c0_sym_012,page779_K-67_B_c0,12,5
page779_K-67_B_c0_sym_013,page779_K-67_B_c0,13,5
page779_K-67_B_c0_sym_014,page779_K-67_B_c0,14,12
page779_K-67_B_c0_sym_015,page779_K-67_B_c0,15,20
page779_K-67_B_c0_sym_016,page779_K-67_B_c0,16,5
page779_K-67_B_c0_sym_017,page779_K-67_B_c0,17,20
page779_K-67_E_c1_sym_001,page779_K-67_E_c1,1,22
page779_K-67_E_c1_sym_002,page779_K-67_E_c1,2,27
page779_K-67_E_c1_sym_003,page779_K-67_E_c1,3,23
page779_K-67_E_c1_sym_004,page779_K-67_E_c1,4,16
page779_K-67_E_c1_sym_005,page779_K-67_E_c1,5,18
page779_K-67_E_c1_sym_006,page779_K-67_E_c1,6,22
page779_K-67_E_c1_sym_007,page779_K-67_E_c1,7,22
page779_K-67_E_c1_sym_008,page779_K-67_E_c1,8,35
page779_K-67_E_c1_sym_009,page779_K-67_E_c1,9,35
page779_K-67_E_c1_sym_010,page779_K-67_E_c1,10,24
page779_K-67_E_c1_sym_011,page779_K-67_E_c1,11,5
page779_K-67_E_c1_sym_012,page779_K-67_E_c1,12,5
page779_K-67_E_c1_sym_013,page779_K-67_E_c1,13,5
page779_K-67_E_c1_sym_014,page779_K-67_E_c1,14,12
page779_K-67_E_c1_sym_015,page779_K-67_E_c1,15,20
page779_K-67_E_c1_sym_016,page779_K-67_E_c1,16,5
page779_K-67_E_c1_sym_017,page779_K-67_E_c1,17,20
page779_K-69_A_c0_sym_001,page779_K-69_A_c0,1,22
page779_K-69_A_c0_sym_002,page779_K-69_A_c0,2,27
page779_K-69_A_c0_sym_003,page779_K-69_A_c0,3,23
page779_K-69_A_c0_sym_004,page779_K-69_A_c0,4,16
page779_K-69_A_c0_sym_005,page779_K-69_A_c0,5,18
page779_K-69_A_c0_sym_006,page779_K-69_A_c0,6,22
page779_K-69_A_c0_sym_007,page779_K-69_A_c0,7,22
page779_K-69_A_c0_sym_008,page779_K-69_A_c0,8,35
page779_K-69_A_c0_sym_009,page779_K-69_A_c0,9,35
page779_K-69_A_c0_sym_010,page779_K-69_A_c0,10,24
page779_K-69_A_c0_sym_011,page779_K-69_A_c0,11,5
page779_K-69_A_c0_sym_012,page779_K-69_A_c0,12,5
page779_K-69_A_c0_sym_013,page779_K-69_A_c0,13,5
page779_K-69_A_c0_sym_014,page779_K-69_A_c0,14,12
page779_K-69_A_c0_sym_015,page779_K-69_A_c0,15,20
page779_K-69_A_c0_sym_016,page779_K-69_A_c0,16,5
page779_K-69_A_c0_sym_017,page779_K-69_A_c0,17,20
page779_K-70_A_c0_sym_001,page779_K-70_A_c0,1,22
page779_K-70_A_c0_sym_002,page779_K-70_A_c0,2,27
page779_K-70_A_c0_sym_003,page779_K-70_A_c0,3,23
page779_K-70_A_c0_sym_004,page779_K-70_A_c0,4,16
page779_K-70_A_c0_sym_005,page779_K-70_A_c0,5,18
page779_K-70_A_c0_sym_006,page779_K-70_A_c0,6,22
page779_K-70_A_c0_sym_007,page779_K-70_A_c0,7,22
page779_K-70_A_c0_sym_008,page779_K-70_A_c0,8,35
page779_K-70_A_c0_sym_009,page779_K-70_A_c0,9,35
page779_K-70_A_c0_sym_010,page779_K-70_A_c0,10,24
page779_K-70_A_c0_sym_011,page779_K-70_A_c0,11,5
page779_K-70_A_c0_sym_012,page779_K-70_A_c0,12,5
page779_K-70_A_c0_sym_013,page779_K-70_A_c0,13,5
page779_K-70_A_c0_sym_014,page779_K-70_A_c0,14,12
page779_K-70_A_c0_sym_015,page779_K-70_A_c0,15,20
page779_K-70_A_c0_sym_016,page779_K-70_A_c0,16,5
page779_K-70_A_c0_sym_017,page779_K-70_A_c0,17,20
page779_K-70_B_c0_sym_001,page779_K-70_B_c0,1,22
page779_K-70_B_c0_sym_002,page779_K-70_B_c0,2,27
page779_K-70_B_c0_sym_003,page779_K-70_B_c0,3,23
page779_K-70_B_c0_sym_004,page779_K-70_B_c0,4,16
page779_K-70_B_c0_sym_005,page779_K-70_B_c0,5,18
page779_K-70_B_c0_sym_006,page779_K-70_B_c0,6,22
page779_K-70_B_c0_sym_007,page779_K-70_B_c0,7,22
page779_K-70_B_c0_sym_008,page779_K-70_B_c0,8,35
page779_K-70_B_c0_sym_009,page779_K-70_B_c0,9,35
page779_K-70_B_c0_sym_010,page779_K-70_B_c0,10,24
page779_K-70_B_c0_sym_011,page779_K-70_B_c0,11,5
page779_K-70_B_c0_sym_012,page779_K-70_B_c0,12,5
page779_K-70_B_c0_sym_013,page779_K-70_B_c0,13,5
page779_K-70_B_c0_sym_014,page779_K-70_B_c0,14,12
page779_K-70_B_c0_sym_015,page779_K-70_B_c0,15,20
page779_K-70_B_c0_sym_016,page779_K-70_B_c0,16,5
page779_K-70_B_c0_sym_017,page779_K-70_B_c0,17,20
page780_K-73_A_c0_sym_001,page780_K-73_A_c0,1,15
page780_K-75_A_c0_sym_001,page780_K-75_A_c0,1,15
page781_A-2_c0_sym_001,page781_A-2_c0,1,20
page781_K-78_B_c0_sym_001,page781_K-78_B_c0,1,6
page781_K-79_A_c0_sym_001,page781_K-79_A_c0,1,20
page781_K-81_B_c0_sym_001,page781_K-81_B_c0,1,20
page784_K-88_A_c0_sym_001,page784_K-88_A_c0,1,37
page784_K-88_B_c0_sym_001,page784_K-88_B_c0,1,35
page784_K-88_B_c0_sym_002,page784_K-88_B_c0,2,26
page784_K-88_B_c0_sym_003,page784_K-88_B_c0,3,20
page790_K-117_A_c1_sym_001,page790_K-117_A_c1,1,20
page793_K-122_A__2__c0_sym_001,page793_K-122_A__2__c0,1,13
page793_K-122_A__2__c0_sym_002,page793_K-122_A__2__c0,2,7
page793_K-122_A_c0_sym_001,page793_K-122_A_c0,1,13
page793_K-122_A_c0_sym_002,page793_K-122_A_c0,2,7
page794_C-1_A_c0_sym_001,page794_C-1_A_c0,1,1
page794_C-1_A_c0_sym_002,page794_C-1_A_c0,2,18
page794_C-1_A_c0_sym_003,page794_C-1_A_c0,3,29
page794_C-1_A_c0_sym_004,page794_C-1_A_c0,4,5
page794_C-1_A_c0_sym_005,page794_C-1_A_c0,5,20
page794_C-1_A_c0_sym_006,page794_C-1_A_c0,6,9
page794_C-1_A_c0_sym_007,page794_C-1_A_c0,7,15
page794_C-1_A_c0_sym_008,page794_C-1_A_c0,8,18
page794_C-1_A_c0_sym_009,page794_C-1_A_c0,9,5
page794_C-1_A_c0_sym_010,page794_C-1_A_c0,10,2
page794_C-1_A_c0_sym_011,page794_C-1_A_c0,11,20
page794_C-1_A_c0_sym_012,page794_C-1_A_c0,12,1
page794_C-1_A_c0_sym_013,page794_C-1_A_c0,13,29
page794_C-1_A_c0_sym_014,page794_C-1_A_c0,14,39
page794_C-1_A_c0_sym_015,page794_C-1_A_c0,15,22
page794_C-1_A_c0_sym_016,page794_C-1_A_c0,16,16
page794_C-1_A_c0_sym_017,page794_C-1_A_c0,17,34
page794_C-1_A_c0_sym_018,page794_C-1_A_c0,18,2
page794_C-1_A_c0_sym_019,page794_C-1_A_c0,19,39
page794_C-1_A_c0_sym_020,page794_C-1_A_c0,20,16
page794_C-1_A_c0_sym_021,page794_C-1_A_c0,21,2
page794_C-1_A_c0_sym_022,page794_C-1_A_c0,22,22
page794_C-1_A_c0_sym_023,page794_C-1_A_c0,23,10
page794_C-1_A_c0_sym_024,page794_C-1_A_c0,24,29
page794_C-1_A_c0_sym_025,page794_C-1_A_c0,25,34
page794_C-1_A_c0_sym_026,page794_C-1_A_c0,26,20
page794_C-1_A_c0_sym_027,page794_C-1_A_c0,27,15
page794_C-1_A_c0_sym_028,page794_C-1_A_c0,28,26
page794_C-1_A_c0_sym_029,page794_C-1_A_c0,29,5
page794_C-1_A_c0_sym_030,page794_C-1_A_c0,30,5
page794_C-1_A_c0_sym_031,page794_C-1_A_c0,31,20
page794_C-1_A_c0_sym_032,page794_C-1_A_c0,32,7
page794_C-1_A_c0_sym_033,page794_C-1_A_c0,33,32
page794_C-1_A_c0_sym_034,page794_C-1_A_c0,34,5
page794_C-1_A_c0_sym_035,page794_C-1_A_c0,35,20
page794_C-1_A_c0_sym_036,page794_C-1_A_c0,36,20
page794_C-1_A_c0_sym_037,page794_C-1_A_c0,37,7
page794_C-1_A_c0_sym_038,page794_C-1_A_c0,38,5
page794_C-1_A_c0_sym_039,page794_C-1_A_c0,39,5
page794_C-1_A_c0_sym_040,page794_C-1_A_c0,40,7
page794_C-1_A_c0_sym_041,page794_C-1_A_c0,41,20
page794_C-1_A_c0_sym_042,page794_C-1_A_c0,42,5
page794_C-1_A_c0_sym_043,page794_C-1_A_c0,43,32
page794_C-1_A_c0_sym_044,page794_C-1_A_c0,44,20
page794_C-1_A_c0_sym_045,page794_C-1_A_c0,45,20
page794_C-1_A_c0_sym_046,page794_C-1_A_c0,46,20
page794_C-1_A_c0_sym_047,page794_C-1_A_c0,47,12
page794_C-1_A_c0_sym_048,page794_C-1_A_c0,48,20
page794_C-1_A_c0_sym_049,page794_C-1_A_c0,49,20
page794_C-1_A_c0_sym_050,page794_C-1_A_c0,50,5
page794_C-1_A_c0_sym_051,page794_C-1_A_c0,51,20
page794_C-1_A_c0_sym_052,page794_C-1_A_c0,52,32
page794_C-1_A_c0_sym_053,page794_C-1_A_c0,53,5
page795_C-3_A_c0_sym_001,page795_C-3_A_c0,1,3
page795_C-3_A_c0_sym_002,page795_C-3_A_c0,2,0
page795_C-3_A_c0_sym_003,page795_C-3_A_c0,3,26
page795_C-3_A_c0_sym_004,page795_C-3_A_c0,4,35
page795_C-3_A_c0_sym_005,page795_C-3_A_c0,5,3
page795_C-3_A_c0_sym_006,page795_C-3_A_c0,6,35
page795_C-3_A_c0_sym_007,page795_C-3_A_c0,7,26
page795_C-3_A_c0_sym_008,page795_C-3_A_c0,8,27
page795_C-3_A_c0_sym_009,page795_C-3_A_c0,9,8
page795_C-3_A_c0_sym_010,page795_C-3_A_c0,10,18
page795_C-3_A_c0_sym_011,page795_C-3_A_c0,11,23
page795_C-3_A_c0_sym_012,page795_C-3_A_c0,12,16
page795_C-3_A_c0_sym_013,page795_C-3_A_c0,13,0
page795_C-3_A_c0_sym_014,page795_C-3_A_c0,14,8
page795_C-3_A_c0_sym_015,page795_C-3_A_c0,15,26
page795_C-3_A_c0_sym_016,page795_C-3_A_c0,16,3
page795_C-3_A_c0_sym_017,page795_C-3_A_c0,17,10
page795_C-3_A_c0_sym_018,page795_C-3_A_c0,18,29
page795_C-3_A_c0_sym_019,page795_C-3_A_c0,19,8
page795_C-3_A_c0_sym_020,page795_C-3_A_c0,20,11
page795_C-3_A_c0_sym_021,page795_C-3_A_c0,21,27
page795_C-3_A_c0_sym_022,page795_C-3_A_c0,22,10
page795_C-3_A_c0_sym_023,page795_C-3_A_c0,23,27
page795_C-3_A_c0_sym_024,page795_C-3_A_c0,24,39
page795_C-3_A_c0_sym_025,page795_C-3_A_c0,25,34
page795_C-3_A_c0_sym_026,page795_C-3_A_c0,26,3
page795_C-3_A_c0_sym_027,page795_C-3_A_c0,27,0
page795_C-3_A_c0_sym_028,page795_C-3_A_c0,28,23
page795_C-3_A_c0_sym_029,page795_C-3_A_c0,29,8
page795_C-3_A_c0_sym_030,page795_C-3_A_c0,30,26
page795_C-3_A_c0_sym_031,page795_C-3_A_c0,31,18
page795_C-3_A_c0_sym_032,page795_C-3_A_c0,32,26
page795_C-3_A_c0_sym_033,page795_C-3_A_c0,33,8
page795_C-3_A_c0_sym_034,page795_C-3_A_c0,34,26
page795_C-3_A_c0_sym_035,page795_C-3_A_c0,35,18
page795_C-3_A_c0_sym_036,page795_C-3_A_c0,36,3
page795_C-3_A_c0_sym_037,page795_C-3_A_c0,37,16
page795_C-3_A_c0_sym_038,page795_C-3_A_c0,38,26
page795_C-3_A_c0_sym_039,page795_C-3_A_c0,39,26
page795_C-3_A_c0_sym_040,page795_C-3_A_c0,40,16
page795_C-3_A_c0_sym_041,page795_C-3_A_c0,41,0
page795_C-3_A_c0_sym_042,page795_C-3_A_c0,42,2
page795_C-3_A_c0_sym_043,page795_C-3_A_c0,43,10
page795_C-3_A_c0_sym_044,page795_C-3_A_c0,44,27
page795_C-3_A_c0_sym_045,page795_C-3_A_c0,45,35
page795_C-3_A_c0_sym_046,page795_C-3_A_c0,46,3
page795_C-3_A_c0_sym_047,page795_C-3_A_c0,47,18
page795_C-3_A_c0_sym_048,page795_C-3_A_c0,48,26
page795_C-3_A_c0_sym_049,page795_C-3_A_c0,49,3
page795_C-3_A_c0_sym_050,page795_C-3_A_c0,50,35
page795_C-3_A_c0_sym_051,page795_C-3_A_c0,51,8
page795_C-3_A_c0_sym_052,page795_C-3_A_c0,52,2
page795_C-3_A_c0_sym_053,page795_C-3_A_c0,53,12
page795_C-3_A_c0_sym_054,page795_C-3_A_c0,54,7
page795_C-3_A_c0_sym_055,page795_C-3_A_c0,55,30
page795_C-3_A_c0_sym_056,page795_C-3_A_c0,56,32
page797_C-10_A_c1_sym_001,page797_C-10_A_c1,1,27
page797_C-10_A_c1_sym_002,page797_C-10_A_c1,2,35
page797_C-10_A_c1_sym_003,page797_C-10_A_c1,3,27
page797_C-10_A_c1_sym_004,page797_C-10_A_c1,4,0
page797_C-10_A_c1_sym_005,page797_C-10_A_c1,5,10
page797_C-10_A_c1_sym_006,page797_C-10_A_c1,6,35
page797_C-10_A_c1_sym_007,page797_C-10_A_c1,7,18
page797_C-10_A_c1_sym_008,page797_C-10_A_c1,8,23
